Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total data points,2732      
Trigger,0         
Start time,2021-03-24,16:06:09
End time,2021-03-24,16:10:42
Trigger time,2021-03-24,16:06:09
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
      2144,2021/03/24 16:09:43,300,+  16.4,+  16.4,+  16.8,+  16.8,+  16.8,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2145,2021/03/24 16:09:43,400,+  16.3,+  16.4,+  16.8,+  16.8,+  16.8,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2146,2021/03/24 16:09:43,500,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2147,2021/03/24 16:09:43,600,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2148,2021/03/24 16:09:43,700,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2149,2021/03/24 16:09:43,800,+  16.4,+  16.4,+  16.7,+  16.8,+  16.8,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2150,2021/03/24 16:09:43,900,+  16.3,+  16.4,+  16.8,+  16.7,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2151,2021/03/24 16:09:44,  0,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2152,2021/03/24 16:09:44,100,+  16.5,+  16.4,+  16.7,+  16.7,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2153,2021/03/24 16:09:44,200,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2154,2021/03/24 16:09:44,300,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2155,2021/03/24 16:09:44,400,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.9,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2156,2021/03/24 16:09:44,500,+  16.5,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2157,2021/03/24 16:09:44,600,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2158,2021/03/24 16:09:44,700,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2159,2021/03/24 16:09:44,800,+  16.3,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2160,2021/03/24 16:09:44,900,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2161,2021/03/24 16:09:45,  0,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2162,2021/03/24 16:09:45,100,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2163,2021/03/24 16:09:45,200,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2164,2021/03/24 16:09:45,300,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2165,2021/03/24 16:09:45,400,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2166,2021/03/24 16:09:45,500,+  16.5,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2167,2021/03/24 16:09:45,600,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2168,2021/03/24 16:09:45,700,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2169,2021/03/24 16:09:45,800,+  16.3,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2170,2021/03/24 16:09:45,900,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2171,2021/03/24 16:09:46,  0,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2172,2021/03/24 16:09:46,100,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2173,2021/03/24 16:09:46,200,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2174,2021/03/24 16:09:46,300,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2175,2021/03/24 16:09:46,400,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2176,2021/03/24 16:09:46,500,+  16.4,+  16.4,+  16.9,+  16.7,+  16.8,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2177,2021/03/24 16:09:46,600,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2178,2021/03/24 16:09:46,700,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2179,2021/03/24 16:09:46,800,+  16.3,+  16.4,+  16.9,+  16.7,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2180,2021/03/24 16:09:46,900,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2181,2021/03/24 16:09:47,  0,+  16.4,+  16.5,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2182,2021/03/24 16:09:47,100,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2183,2021/03/24 16:09:47,200,+  16.4,+  16.5,+  16.9,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2184,2021/03/24 16:09:47,300,+  16.4,+  16.4,+  16.9,+  16.7,+  16.9,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2185,2021/03/24 16:09:47,400,+  16.4,+  16.4,+  17.1,+  16.7,+  16.8,+  17.8,+  16.7,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2186,2021/03/24 16:09:47,500,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2187,2021/03/24 16:09:47,600,+  16.4,+  16.4,+  16.7,+  16.7,+  16.9,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2188,2021/03/24 16:09:47,700,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2189,2021/03/24 16:09:47,800,+  16.4,+  16.5,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2190,2021/03/24 16:09:47,900,+  16.4,+  16.4,+  16.9,+  16.7,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2191,2021/03/24 16:09:48,  0,+  16.6,+  16.5,+  16.9,+  16.7,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2192,2021/03/24 16:09:48,100,+  16.5,+  16.5,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2193,2021/03/24 16:09:48,200,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2194,2021/03/24 16:09:48,300,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2195,2021/03/24 16:09:48,400,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2196,2021/03/24 16:09:48,500,+  16.6,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2197,2021/03/24 16:09:48,600,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2198,2021/03/24 16:09:48,700,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2199,2021/03/24 16:09:48,800,+  16.4,+  16.5,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2200,2021/03/24 16:09:48,900,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2201,2021/03/24 16:09:49,  0,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2202,2021/03/24 16:09:49,100,+  16.4,+  16.4,+  16.9,+  16.7,+  16.8,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2203,2021/03/24 16:09:49,200,+  16.4,+  16.4,+  17.0,+  16.7,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2204,2021/03/24 16:09:49,300,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2205,2021/03/24 16:09:49,400,+  16.4,+  16.5,+  16.9,+  16.7,+  16.8,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2206,2021/03/24 16:09:49,500,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2207,2021/03/24 16:09:49,600,+  16.4,+  16.4,+  16.9,+  16.7,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2208,2021/03/24 16:09:49,700,+  16.5,+  16.4,+  16.9,+  16.7,+  16.8,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2209,2021/03/24 16:09:49,800,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2210,2021/03/24 16:09:49,900,+  16.6,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2211,2021/03/24 16:09:50,  0,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2212,2021/03/24 16:09:50,100,+  16.4,+  16.4,+  17.1,+  16.7,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2213,2021/03/24 16:09:50,200,+  16.6,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2214,2021/03/24 16:09:50,300,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.7,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2215,2021/03/24 16:09:50,400,+  16.6,+  16.5,+  16.8,+  16.7,+  16.8,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2216,2021/03/24 16:09:50,500,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2217,2021/03/24 16:09:50,600,+  16.5,+  16.4,+  16.9,+  16.6,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2218,2021/03/24 16:09:50,700,+  16.6,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2219,2021/03/24 16:09:50,800,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2220,2021/03/24 16:09:50,900,+  16.5,+  16.4,+  16.7,+  16.7,+  16.8,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2221,2021/03/24 16:09:51,  0,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2222,2021/03/24 16:09:51,100,+  16.4,+  16.4,+  16.9,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2223,2021/03/24 16:09:51,200,+  16.6,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2224,2021/03/24 16:09:51,300,+  16.6,+  16.4,+  17.0,+  16.7,+  16.8,+  17.8,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2225,2021/03/24 16:09:51,400,+  16.4,+  16.4,+  16.9,+  16.7,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2226,2021/03/24 16:09:51,500,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2227,2021/03/24 16:09:51,600,+  16.4,+  16.4,+  17.0,+  16.6,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2228,2021/03/24 16:09:51,700,+  16.7,+  16.4,+  16.8,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2229,2021/03/24 16:09:51,800,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2230,2021/03/24 16:09:51,900,+  16.4,+  16.4,+  16.8,+  16.7,+  16.8,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2231,2021/03/24 16:09:52,  0,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2232,2021/03/24 16:09:52,100,+  16.4,+  16.4,+  16.7,+  16.5,+  16.6,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2233,2021/03/24 16:09:52,200,+  16.4,+  16.4,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2234,2021/03/24 16:09:52,300,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2235,2021/03/24 16:09:52,400,+  16.4,+  16.3,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2236,2021/03/24 16:09:52,500,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2237,2021/03/24 16:09:52,600,+  16.4,+  16.4,+  17.0,+  16.5,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2238,2021/03/24 16:09:52,700,+  16.4,+  16.4,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2239,2021/03/24 16:09:52,800,+  16.4,+  16.4,+  16.8,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2240,2021/03/24 16:09:52,900,+  16.4,+  16.3,+  16.9,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2241,2021/03/24 16:09:53,  0,+  16.4,+  16.3,+  16.9,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2242,2021/03/24 16:09:53,100,+  16.4,+  16.3,+  16.8,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2243,2021/03/24 16:09:53,200,+  16.4,+  16.4,+  16.8,+  16.5,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2244,2021/03/24 16:09:53,300,+  16.4,+  16.4,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2245,2021/03/24 16:09:53,400,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.7,+  16.4,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2246,2021/03/24 16:09:53,500,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.4,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2247,2021/03/24 16:09:53,600,+  16.4,+  16.4,+  16.8,+  16.5,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2248,2021/03/24 16:09:53,700,+  16.4,+  16.4,+  16.9,+  16.5,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2249,2021/03/24 16:09:53,800,+  16.4,+  16.4,+  16.9,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2250,2021/03/24 16:09:53,900,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2251,2021/03/24 16:09:54,  0,+  16.4,+  16.3,+  16.8,+  16.6,+  16.7,+  17.7,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2252,2021/03/24 16:09:54,100,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2253,2021/03/24 16:09:54,200,+  16.4,+  16.4,+  16.9,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2254,2021/03/24 16:09:54,300,+  16.4,+  16.3,+  17.1,+  16.5,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2255,2021/03/24 16:09:54,400,+  16.4,+  16.3,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2256,2021/03/24 16:09:54,500,+  16.6,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2257,2021/03/24 16:09:54,600,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.4,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2258,2021/03/24 16:09:54,700,+  16.4,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2259,2021/03/24 16:09:54,800,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2260,2021/03/24 16:09:54,900,+  16.4,+  16.3,+  16.8,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2261,2021/03/24 16:09:55,  0,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2262,2021/03/24 16:09:55,100,+  16.4,+  16.4,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2263,2021/03/24 16:09:55,200,+  16.4,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2264,2021/03/24 16:09:55,300,+  16.6,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2265,2021/03/24 16:09:55,400,+  16.7,+  16.4,+  16.7,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2266,2021/03/24 16:09:55,500,+  16.4,+  16.4,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2267,2021/03/24 16:09:55,600,+  16.4,+  16.4,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2268,2021/03/24 16:09:55,700,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2269,2021/03/24 16:09:55,800,+  16.5,+  16.3,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2270,2021/03/24 16:09:55,900,+  16.4,+  16.3,+  16.7,+  16.5,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2271,2021/03/24 16:09:56,  0,+  16.4,+  16.3,+  16.9,+  16.6,+  16.6,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2272,2021/03/24 16:09:56,100,+  16.4,+  16.3,+  16.9,+  16.6,+  16.6,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2273,2021/03/24 16:09:56,200,+  16.4,+  16.3,+  16.8,+  16.4,+  16.6,+  17.7,+  16.5,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2274,2021/03/24 16:09:56,300,+  16.5,+  16.3,+  16.9,+  16.4,+  16.6,+  17.7,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2275,2021/03/24 16:09:56,400,+  16.4,+  16.3,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2276,2021/03/24 16:09:56,500,+  16.4,+  16.3,+  16.7,+  16.6,+  16.7,+  17.7,+  16.5,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2277,2021/03/24 16:09:56,600,+  16.4,+  16.3,+  16.8,+  16.6,+  16.7,+  17.7,+  16.5,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2278,2021/03/24 16:09:56,700,+  16.4,+  16.3,+  16.8,+  16.6,+  16.6,+  17.7,+  16.5,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
