Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,20435     
Trigger,0         
Start time,2021-04-16,14:08:18
End time,2021-04-16,16:58:36
Trigger time,2021-04-16,14:08:18
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
      3177,2021/04/16 14:34:46,  0,+  14.9,-   3.7,+  38.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3178,2021/04/16 14:34:46,500,+  14.9,-   3.6,+  38.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3179,2021/04/16 14:34:47,  0,+  15.0,-   3.6,+  38.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3180,2021/04/16 14:34:47,500,+  15.0,-   3.7,+  38.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3181,2021/04/16 14:34:48,  0,+  15.0,-   3.6,+  38.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3182,2021/04/16 14:34:48,500,+  15.0,-   3.7,+  38.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3183,2021/04/16 14:34:49,  0,+  15.0,-   3.7,+  39.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3184,2021/04/16 14:34:49,500,+  15.0,-   3.7,+  39.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3185,2021/04/16 14:34:50,  0,+  15.1,-   3.6,+  39.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3186,2021/04/16 14:34:50,500,+  15.1,-   3.7,+  39.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3187,2021/04/16 14:34:51,  0,+  15.1,-   3.6,+  39.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3188,2021/04/16 14:34:51,500,+  15.2,-   3.7,+  39.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3189,2021/04/16 14:34:52,  0,+  15.1,-   3.7,+  39.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3190,2021/04/16 14:34:52,500,+  15.1,-   3.6,+  39.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3191,2021/04/16 14:34:53,  0,+  15.2,-   3.6,+  39.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3192,2021/04/16 14:34:53,500,+  15.2,-   3.7,+  39.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3193,2021/04/16 14:34:54,  0,+  15.3,-   3.6,+  39.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3194,2021/04/16 14:34:54,500,+  15.3,-   3.7,+  39.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3195,2021/04/16 14:34:55,  0,+  15.3,-   3.6,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3196,2021/04/16 14:34:55,500,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3197,2021/04/16 14:34:56,  0,+  15.3,-   3.6,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3198,2021/04/16 14:34:56,500,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3199,2021/04/16 14:34:57,  0,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3200,2021/04/16 14:34:57,500,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3201,2021/04/16 14:34:58,  0,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3202,2021/04/16 14:34:58,500,+  15.3,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3203,2021/04/16 14:34:59,  0,+  15.4,-   3.7,+  39.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3204,2021/04/16 14:34:59,500,+  15.4,-   3.6,+  39.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3205,2021/04/16 14:35:00,  0,+  15.3,-   3.7,+  39.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3206,2021/04/16 14:35:00,500,+  15.4,-   3.7,+  39.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3207,2021/04/16 14:35:01,  0,+  15.4,-   3.7,+  40.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3208,2021/04/16 14:35:01,500,+  15.4,-   3.7,+  40.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3209,2021/04/16 14:35:02,  0,+  15.4,-   3.7,+  40.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3210,2021/04/16 14:35:02,500,+  15.4,-   3.7,+  40.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3211,2021/04/16 14:35:03,  0,+  15.4,-   3.7,+  40.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3212,2021/04/16 14:35:03,500,+  15.4,-   3.7,+  40.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3213,2021/04/16 14:35:04,  0,+  15.4,-   3.7,+  40.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3214,2021/04/16 14:35:04,500,+  15.5,-   3.7,+  40.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3215,2021/04/16 14:35:05,  0,+  15.5,-   3.7,+  40.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3216,2021/04/16 14:35:05,500,+  15.5,-   3.7,+  40.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3217,2021/04/16 14:35:06,  0,+  15.4,-   3.7,+  40.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3218,2021/04/16 14:35:06,500,+  15.5,-   3.7,+  40.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3219,2021/04/16 14:35:07,  0,+  15.5,-   3.7,+  40.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3220,2021/04/16 14:35:07,500,+  15.5,-   3.7,+  40.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3221,2021/04/16 14:35:08,  0,+  15.5,-   3.7,+  40.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3222,2021/04/16 14:35:08,500,+  15.6,-   3.7,+  40.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3223,2021/04/16 14:35:09,  0,+  15.6,-   3.7,+  40.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3224,2021/04/16 14:35:09,500,+  15.5,-   3.7,+  40.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3225,2021/04/16 14:35:10,  0,+  15.5,-   3.7,+  40.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3226,2021/04/16 14:35:10,500,+  15.5,-   3.7,+  40.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3227,2021/04/16 14:35:11,  0,+  15.4,-   3.7,+  40.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3228,2021/04/16 14:35:11,500,+  15.5,-   3.7,+  41.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3229,2021/04/16 14:35:12,  0,+  15.6,-   3.7,+  41.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3230,2021/04/16 14:35:12,500,+  15.5,-   3.7,+  41.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3231,2021/04/16 14:35:13,  0,+  15.5,-   3.7,+  41.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3232,2021/04/16 14:35:13,500,+  15.5,-   3.7,+  41.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3233,2021/04/16 14:35:14,  0,+  15.5,-   3.7,+  41.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3234,2021/04/16 14:35:14,500,+  15.6,-   3.7,+  41.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3235,2021/04/16 14:35:15,  0,+  15.6,-   3.7,+  41.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3236,2021/04/16 14:35:15,500,+  15.7,-   3.7,+  41.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3237,2021/04/16 14:35:16,  0,+  15.7,-   3.7,+  41.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3238,2021/04/16 14:35:16,500,+  15.7,-   3.7,+  41.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3239,2021/04/16 14:35:17,  0,+  15.7,-   3.7,+  41.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3240,2021/04/16 14:35:17,500,+  15.6,-   3.7,+  41.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3241,2021/04/16 14:35:18,  0,+  15.7,-   3.7,+  41.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3242,2021/04/16 14:35:18,500,+  15.8,-   3.8,+  41.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3243,2021/04/16 14:35:19,  0,+  15.7,-   3.7,+  41.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3244,2021/04/16 14:35:19,500,+  15.7,-   3.8,+  41.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3245,2021/04/16 14:35:20,  0,+  15.7,-   3.8,+  41.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3246,2021/04/16 14:35:20,500,+  15.8,-   3.7,+  41.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3247,2021/04/16 14:35:21,  0,+  15.8,-   3.8,+  41.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3248,2021/04/16 14:35:21,500,+  15.6,-   3.8,+  42.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3249,2021/04/16 14:35:22,  0,+  15.9,-   3.8,+  42.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3250,2021/04/16 14:35:22,500,+  16.1,-   3.7,+  42.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3251,2021/04/16 14:35:23,  0,+  15.9,-   3.8,+  42.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3252,2021/04/16 14:35:23,500,+  15.7,-   3.8,+  42.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3253,2021/04/16 14:35:24,  0,+  15.6,-   3.8,+  42.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3254,2021/04/16 14:35:24,500,+  15.7,-   3.8,+  42.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3255,2021/04/16 14:35:25,  0,+  16.4,-   3.8,+  42.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3256,2021/04/16 14:35:25,500,+  15.4,-   3.7,+  42.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3257,2021/04/16 14:35:26,  0,+  15.9,-   3.7,+  42.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3258,2021/04/16 14:35:26,500,+  17.2,-   3.7,+  42.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3259,2021/04/16 14:35:27,  0,+  15.6,-   3.7,+  42.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3260,2021/04/16 14:35:27,500,+  14.8,-   3.7,+  42.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3261,2021/04/16 14:35:28,  0,+  15.9,-   3.7,+  42.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3262,2021/04/16 14:35:28,500,+  16.8,-   3.7,+  42.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3263,2021/04/16 14:35:29,  0,+  16.0,-   3.7,+  43.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3264,2021/04/16 14:35:29,500,+  16.0,-   3.7,+  42.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3265,2021/04/16 14:35:30,  0,+  16.1,-   3.7,+  42.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3266,2021/04/16 14:35:30,500,+  16.1,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3267,2021/04/16 14:35:31,  0,+  15.9,-   3.7,+  43.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3268,2021/04/16 14:35:31,500,+  16.0,-   3.7,+  43.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3269,2021/04/16 14:35:32,  0,+  15.9,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3270,2021/04/16 14:35:32,500,+  16.1,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3271,2021/04/16 14:35:33,  0,+  16.4,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3272,2021/04/16 14:35:33,500,+  16.1,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3273,2021/04/16 14:35:34,  0,+  16.1,-   3.7,+  43.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3274,2021/04/16 14:35:34,500,+  16.7,-   3.7,+  43.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3275,2021/04/16 14:35:35,  0,+  16.1,-   3.7,+  43.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3276,2021/04/16 14:35:35,500,+  16.2,-   3.7,+  43.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3277,2021/04/16 14:35:36,  0,+  16.3,-   3.7,+  43.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3278,2021/04/16 14:35:36,500,+  16.0,-   3.7,+  43.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3279,2021/04/16 14:35:37,  0,+  16.1,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3280,2021/04/16 14:35:37,500,+  16.3,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3281,2021/04/16 14:35:38,  0,+  16.2,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3282,2021/04/16 14:35:38,500,+  15.9,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3283,2021/04/16 14:35:39,  0,+  16.3,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3284,2021/04/16 14:35:39,500,+  16.2,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3285,2021/04/16 14:35:40,  0,+  16.2,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3286,2021/04/16 14:35:40,500,+  16.1,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3287,2021/04/16 14:35:41,  0,+  16.2,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3288,2021/04/16 14:35:41,500,+  16.2,-   3.7,+  43.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3289,2021/04/16 14:35:42,  0,+  16.2,-   3.7,+  43.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3290,2021/04/16 14:35:42,500,+  16.3,-   3.7,+  43.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3291,2021/04/16 14:35:43,  0,+  16.2,-   3.7,+  43.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3292,2021/04/16 14:35:43,500,+  16.3,-   3.7,+  43.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3293,2021/04/16 14:35:44,  0,+  16.2,-   3.7,+  44.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3294,2021/04/16 14:35:44,500,+  16.2,-   3.7,+  44.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3295,2021/04/16 14:35:45,  0,+  16.3,-   3.7,+  44.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3296,2021/04/16 14:35:45,500,+  16.3,-   3.7,+  44.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3297,2021/04/16 14:35:46,  0,+  16.3,-   3.7,+  44.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3298,2021/04/16 14:35:46,500,+  16.3,-   3.7,+  44.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3299,2021/04/16 14:35:47,  0,+  16.3,-   3.7,+  44.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3300,2021/04/16 14:35:47,500,+  16.3,-   3.7,+  44.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3301,2021/04/16 14:35:48,  0,+  16.3,-   3.7,+  44.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3302,2021/04/16 14:35:48,500,+  16.3,-   3.7,+  44.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3303,2021/04/16 14:35:49,  0,+  16.3,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3304,2021/04/16 14:35:49,500,+  16.3,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3305,2021/04/16 14:35:50,  0,+  16.4,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3306,2021/04/16 14:35:50,500,+  16.4,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3307,2021/04/16 14:35:51,  0,+  16.4,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3308,2021/04/16 14:35:51,500,+  16.4,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3309,2021/04/16 14:35:52,  0,+  16.4,-   3.7,+  44.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3310,2021/04/16 14:35:52,500,+  16.4,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3311,2021/04/16 14:35:53,  0,+  16.4,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3312,2021/04/16 14:35:53,500,+  16.4,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3313,2021/04/16 14:35:54,  0,+  16.4,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3314,2021/04/16 14:35:54,500,+  16.4,-   3.7,+  44.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3315,2021/04/16 14:35:55,  0,+  16.5,-   3.7,+  44.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3316,2021/04/16 14:35:55,500,+  16.6,-   3.7,+  45.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3317,2021/04/16 14:35:56,  0,+  16.6,-   3.7,+  45.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3318,2021/04/16 14:35:56,500,+  16.6,-   3.7,+  45.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3319,2021/04/16 14:35:57,  0,+  16.7,-   3.7,+  45.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3320,2021/04/16 14:35:57,500,+  16.7,-   3.7,+  45.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3321,2021/04/16 14:35:58,  0,+  16.7,-   3.7,+  45.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3322,2021/04/16 14:35:58,500,+  16.7,-   3.7,+  45.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3323,2021/04/16 14:35:59,  0,+  16.8,-   3.7,+  45.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3324,2021/04/16 14:35:59,500,+  16.8,-   3.7,+  45.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3325,2021/04/16 14:36:00,  0,+  16.8,-   3.7,+  45.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3326,2021/04/16 14:36:00,500,+  16.8,-   3.7,+  45.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3327,2021/04/16 14:36:01,  0,+  16.8,-   3.7,+  45.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3328,2021/04/16 14:36:01,500,+  16.7,-   3.7,+  45.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3329,2021/04/16 14:36:02,  0,+  16.8,-   3.7,+  45.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3330,2021/04/16 14:36:02,500,+  16.8,-   3.7,+  45.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3331,2021/04/16 14:36:03,  0,+  16.8,-   3.7,+  45.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3332,2021/04/16 14:36:03,500,+  16.8,-   3.7,+  45.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3333,2021/04/16 14:36:04,  0,+  16.8,-   3.7,+  44.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3334,2021/04/16 14:36:04,500,+  16.8,-   3.7,+  44.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3335,2021/04/16 14:36:05,  0,+  16.9,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3336,2021/04/16 14:36:05,500,+  16.9,-   3.7,+  44.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3337,2021/04/16 14:36:06,  0,+  17.0,-   3.8,+  44.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3338,2021/04/16 14:36:06,500,+  17.0,-   3.7,+  44.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      3339,2021/04/16 14:36:07,  0,+  17.0,-   3.7,+  44.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
