Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,2909      
Trigger,0         
Start time,2021-03-24,16:15:42
End time,2021-03-24,16:39:56
Trigger time,2021-03-24,16:15:42
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
       728,2021/03/24 16:21:45,500,+  39.6,+  49.0,+  44.0,+  45.6,+ 102.3,+ 103.1,+  95.8,+ 135.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       729,2021/03/24 16:21:46,  0,+  39.6,+  49.2,+  44.1,+  45.6,+ 102.5,+ 103.1,+  95.9,+ 135.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       730,2021/03/24 16:21:46,500,+  39.7,+  49.2,+  44.2,+  45.8,+ 102.6,+ 103.2,+  96.1,+ 136.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       731,2021/03/24 16:21:47,  0,+  39.7,+  49.3,+  44.3,+  46.0,+ 102.7,+ 103.0,+  96.1,+ 136.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       732,2021/03/24 16:21:47,500,+  39.8,+  49.4,+  44.2,+  45.8,+ 102.8,+ 103.2,+  96.1,+ 136.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       733,2021/03/24 16:21:48,  0,+  39.9,+  49.4,+  44.3,+  46.0,+ 103.0,+ 103.2,+  96.2,+ 136.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       734,2021/03/24 16:21:48,500,+  39.9,+  49.6,+  44.4,+  46.0,+ 103.0,+ 103.3,+  96.3,+ 136.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       735,2021/03/24 16:21:49,  0,+  39.9,+  49.6,+  44.4,+  46.0,+ 103.1,+ 103.3,+  96.4,+ 136.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       736,2021/03/24 16:21:49,500,+  39.9,+  49.6,+  44.5,+  46.1,+ 103.2,+ 103.1,+  96.4,+ 136.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       737,2021/03/24 16:21:50,  0,+  39.9,+  49.7,+  44.6,+  46.1,+ 103.4,+ 103.0,+  96.2,+ 136.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       738,2021/03/24 16:21:50,500,+  40.1,+  49.8,+  44.5,+  46.2,+ 103.5,+ 103.0,+  96.4,+ 136.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       739,2021/03/24 16:21:51,  0,+  40.2,+  49.8,+  44.6,+  46.3,+ 103.6,+ 103.2,+  96.4,+ 136.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       740,2021/03/24 16:21:51,500,+  40.1,+  49.9,+  44.5,+  46.4,+ 103.7,+ 103.2,+  96.4,+ 136.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       741,2021/03/24 16:21:52,  0,+  40.2,+  50.0,+  44.7,+  46.5,+ 103.8,+ 103.1,+  96.6,+ 136.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       742,2021/03/24 16:21:52,500,+  40.1,+  49.9,+  44.9,+  46.6,+ 104.0,+ 103.4,+  96.7,+ 136.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       743,2021/03/24 16:21:53,  0,+  40.1,+  50.0,+  44.9,+  46.6,+ 104.1,+ 103.5,+  96.9,+ 136.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       744,2021/03/24 16:21:53,500,+  40.3,+  50.1,+  44.9,+  46.5,+ 104.1,+ 103.4,+  96.8,+ 137.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       745,2021/03/24 16:21:54,  0,+  40.3,+  50.2,+  45.0,+  46.6,+ 104.3,+ 103.5,+  96.9,+ 137.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       746,2021/03/24 16:21:54,500,+  40.3,+  50.2,+  45.0,+  46.6,+ 104.3,+ 103.5,+  96.8,+ 137.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       747,2021/03/24 16:21:55,  0,+  40.3,+  50.4,+  45.0,+  46.5,+ 104.3,+ 103.6,+  97.0,+ 137.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       748,2021/03/24 16:21:55,500,+  40.4,+  50.3,+  45.2,+  46.6,+ 104.4,+ 103.6,+  97.2,+ 137.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       749,2021/03/24 16:21:56,  0,+  40.4,+  50.4,+  45.3,+  46.5,+ 104.6,+ 103.8,+  97.2,+ 137.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       750,2021/03/24 16:21:56,500,+  40.5,+  50.5,+  45.3,+  46.9,+ 104.7,+ 103.9,+  97.1,+ 137.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       751,2021/03/24 16:21:57,  0,+  40.6,+  50.5,+  45.4,+  47.0,+ 104.8,+ 104.0,+  97.2,+ 137.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       752,2021/03/24 16:21:57,500,+  40.6,+  50.7,+  45.4,+  47.0,+ 104.9,+ 104.1,+  97.1,+ 137.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       753,2021/03/24 16:21:58,  0,+  40.7,+  50.7,+  45.5,+  47.0,+ 105.1,+ 104.1,+  97.2,+ 137.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       754,2021/03/24 16:21:58,500,+  40.8,+  50.7,+  45.6,+  47.1,+ 105.1,+ 104.4,+  97.3,+ 137.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       755,2021/03/24 16:21:59,  0,+  40.8,+  50.8,+  45.7,+  47.2,+ 105.2,+ 104.1,+  97.5,+ 137.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       756,2021/03/24 16:21:59,500,+  40.8,+  50.8,+  45.7,+  47.3,+ 105.4,+ 104.3,+  97.5,+ 137.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       757,2021/03/24 16:22:00,  0,+  40.8,+  51.0,+  45.8,+  47.3,+ 105.5,+ 104.4,+  97.6,+ 137.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       758,2021/03/24 16:22:00,500,+  40.8,+  51.1,+  45.9,+  47.4,+ 105.5,+ 104.4,+  97.6,+ 137.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       759,2021/03/24 16:22:01,  0,+  40.8,+  51.1,+  45.9,+  47.4,+ 105.7,+ 104.4,+  97.6,+ 138.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       760,2021/03/24 16:22:01,500,+  40.8,+  51.1,+  46.0,+  47.5,+ 105.7,+ 104.3,+  97.6,+ 138.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       761,2021/03/24 16:22:02,  0,+  40.9,+  51.2,+  46.0,+  47.4,+ 105.9,+ 104.4,+  97.9,+ 138.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       762,2021/03/24 16:22:02,500,+  40.9,+  51.3,+  46.0,+  47.5,+ 105.9,+ 104.5,+  97.9,+ 138.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       763,2021/03/24 16:22:03,  0,+  41.1,+  51.3,+  46.0,+  47.6,+ 106.0,+ 104.7,+  98.0,+ 138.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       764,2021/03/24 16:22:03,500,+  41.0,+  51.4,+  46.2,+  47.5,+ 106.2,+ 104.8,+  97.9,+ 138.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       765,2021/03/24 16:22:04,  0,+  41.1,+  51.4,+  46.3,+  47.7,+ 106.3,+ 104.6,+  98.0,+ 138.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       766,2021/03/24 16:22:04,500,+  41.1,+  51.6,+  46.3,+  47.7,+ 106.4,+ 104.8,+  98.0,+ 138.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       767,2021/03/24 16:22:05,  0,+  41.2,+  51.6,+  46.3,+  47.6,+ 106.5,+ 104.7,+  98.1,+ 138.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       768,2021/03/24 16:22:05,500,+  41.2,+  51.6,+  46.5,+  48.0,+ 106.7,+ 104.9,+  98.2,+ 138.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       769,2021/03/24 16:22:06,  0,+  41.3,+  51.7,+  46.4,+  48.0,+ 106.8,+ 104.9,+  98.4,+ 138.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       770,2021/03/24 16:22:06,500,+  41.2,+  51.7,+  46.5,+  47.9,+ 106.9,+ 104.9,+  98.4,+ 138.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       771,2021/03/24 16:22:07,  0,+  41.2,+  51.7,+  46.6,+  47.9,+ 106.9,+ 104.9,+  98.5,+ 138.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       772,2021/03/24 16:22:07,500,+  41.4,+  51.8,+  46.4,+  48.1,+ 107.1,+ 104.9,+  98.4,+ 139.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       773,2021/03/24 16:22:08,  0,+  41.4,+  52.0,+  46.6,+  48.0,+ 107.0,+ 104.8,+  98.5,+ 138.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       774,2021/03/24 16:22:08,500,+  41.5,+  52.0,+  46.7,+  48.0,+ 107.3,+ 104.9,+  98.5,+ 139.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       775,2021/03/24 16:22:09,  0,+  41.5,+  52.1,+  46.7,+  48.1,+ 107.4,+ 104.9,+  98.7,+ 139.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       776,2021/03/24 16:22:09,500,+  41.4,+  52.1,+  46.7,+  48.5,+ 107.4,+ 105.0,+  98.7,+ 139.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       777,2021/03/24 16:22:10,  0,+  41.5,+  52.1,+  46.9,+  48.4,+ 107.6,+ 105.1,+  98.7,+ 139.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       778,2021/03/24 16:22:10,500,+  41.5,+  52.1,+  46.9,+  48.5,+ 107.6,+ 105.0,+  98.7,+ 139.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       779,2021/03/24 16:22:11,  0,+  41.7,+  52.3,+  47.0,+  48.5,+ 107.7,+ 105.0,+  98.9,+ 139.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       780,2021/03/24 16:22:11,500,+  41.7,+  52.3,+  47.0,+  48.5,+ 107.9,+ 105.2,+  99.0,+ 139.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       781,2021/03/24 16:22:12,  0,+  41.8,+  52.5,+  47.0,+  48.8,+ 107.9,+ 104.9,+  99.0,+ 139.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       782,2021/03/24 16:22:12,500,+  41.8,+  52.3,+  47.0,+  48.7,+ 107.9,+ 105.0,+  98.9,+ 139.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       783,2021/03/24 16:22:13,  0,+  41.8,+  52.4,+  47.1,+  48.6,+ 108.0,+ 105.1,+  99.0,+ 139.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       784,2021/03/24 16:22:13,500,+  41.8,+  52.5,+  47.2,+  48.8,+ 108.0,+ 104.9,+  99.1,+ 139.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       785,2021/03/24 16:22:14,  0,+  41.8,+  52.5,+  47.2,+  48.8,+ 108.2,+ 105.1,+  99.3,+ 139.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       786,2021/03/24 16:22:14,500,+  41.8,+  52.7,+  47.3,+  48.9,+ 108.3,+ 105.1,+  99.3,+ 140.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       787,2021/03/24 16:22:15,  0,+  41.8,+  52.7,+  47.4,+  48.8,+ 108.4,+ 105.1,+  99.2,+ 139.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       788,2021/03/24 16:22:15,500,+  41.8,+  52.7,+  47.3,+  48.9,+ 108.5,+ 105.4,+  99.3,+ 139.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       789,2021/03/24 16:22:16,  0,+  41.9,+  52.8,+  47.5,+  48.9,+ 108.6,+ 105.2,+  99.3,+ 140.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       790,2021/03/24 16:22:16,500,+  42.0,+  52.8,+  47.6,+  49.0,+ 108.8,+ 105.3,+  99.5,+ 139.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       791,2021/03/24 16:22:17,  0,+  42.0,+  53.0,+  47.5,+  49.0,+ 109.0,+ 105.2,+  99.3,+ 140.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       792,2021/03/24 16:22:17,500,+  42.1,+  53.0,+  47.7,+  49.1,+ 109.0,+ 105.3,+  99.7,+ 139.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       793,2021/03/24 16:22:18,  0,+  42.0,+  53.1,+  47.8,+  49.2,+ 109.1,+ 105.5,+  99.6,+ 140.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       794,2021/03/24 16:22:18,500,+  42.1,+  53.1,+  47.8,+  49.3,+ 109.2,+ 105.5,+  99.7,+ 140.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       795,2021/03/24 16:22:19,  0,+  42.1,+  53.1,+  47.8,+  49.2,+ 109.3,+ 105.5,+  99.7,+ 140.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       796,2021/03/24 16:22:19,500,+  42.1,+  53.3,+  47.8,+  49.3,+ 109.4,+ 105.7,+  99.9,+ 140.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       797,2021/03/24 16:22:20,  0,+  42.1,+  53.3,+  47.9,+  49.3,+ 109.5,+ 105.6,+  99.8,+ 140.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       798,2021/03/24 16:22:20,500,+  42.2,+  53.4,+  48.1,+  49.5,+ 109.7,+ 105.7,+  99.9,+ 140.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       799,2021/03/24 16:22:21,  0,+  42.3,+  53.5,+  48.1,+  49.5,+ 109.7,+ 105.6,+  99.9,+ 140.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       800,2021/03/24 16:22:21,500,+  42.2,+  53.4,+  48.2,+  49.6,+ 109.8,+ 105.7,+ 100.0,+ 140.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       801,2021/03/24 16:22:22,  0,+  42.4,+  53.6,+  48.1,+  49.5,+ 109.9,+ 105.6,+ 100.0,+ 140.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       802,2021/03/24 16:22:22,500,+  42.4,+  53.7,+  48.1,+  49.6,+ 110.0,+ 105.7,+ 100.2,+ 140.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       803,2021/03/24 16:22:23,  0,+  42.4,+  53.7,+  48.2,+  49.6,+ 110.1,+ 105.7,+ 100.1,+ 141.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       804,2021/03/24 16:22:23,500,+  42.5,+  53.7,+  48.1,+  49.6,+ 110.2,+ 105.5,+ 100.0,+ 140.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       805,2021/03/24 16:22:24,  0,+  42.6,+  53.9,+  48.3,+  49.8,+ 110.4,+ 105.8,+ 100.3,+ 141.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       806,2021/03/24 16:22:24,500,+  42.6,+  53.9,+  48.4,+  49.9,+ 110.5,+ 105.7,+ 100.2,+ 141.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       807,2021/03/24 16:22:25,  0,+  42.6,+  53.9,+  48.4,+  50.0,+ 110.6,+ 105.9,+ 100.5,+ 141.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       808,2021/03/24 16:22:25,500,+  42.7,+  54.1,+  48.6,+  50.1,+ 110.7,+ 105.8,+ 100.6,+ 141.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       809,2021/03/24 16:22:26,  0,+  42.8,+  54.2,+  48.7,+  50.2,+ 110.8,+ 105.8,+ 100.5,+ 141.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       810,2021/03/24 16:22:26,500,+  42.8,+  54.3,+  48.7,+  50.2,+ 111.0,+ 106.2,+ 100.7,+ 141.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       811,2021/03/24 16:22:27,  0,+  42.9,+  54.3,+  48.9,+  50.4,+ 111.0,+ 106.0,+ 100.8,+ 141.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       812,2021/03/24 16:22:27,500,+  42.9,+  54.3,+  48.9,+  50.1,+ 111.2,+ 106.0,+ 100.8,+ 141.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       813,2021/03/24 16:22:28,  0,+  42.9,+  54.3,+  48.9,+  50.4,+ 111.3,+ 106.0,+ 101.0,+ 141.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       814,2021/03/24 16:22:28,500,+  43.1,+  54.5,+  49.0,+  50.5,+ 111.3,+ 106.3,+ 101.1,+ 141.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       815,2021/03/24 16:22:29,  0,+  43.1,+  54.6,+  49.1,+  50.4,+ 111.4,+ 106.3,+ 101.2,+ 141.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       816,2021/03/24 16:22:29,500,+  43.2,+  54.6,+  49.1,+  50.4,+ 111.6,+ 106.4,+ 101.0,+ 141.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       817,2021/03/24 16:22:30,  0,+  43.1,+  54.6,+  49.2,+  50.6,+ 111.6,+ 106.3,+ 101.0,+ 141.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       818,2021/03/24 16:22:30,500,+  43.2,+  54.7,+  49.3,+  50.5,+ 111.8,+ 106.3,+ 101.2,+ 141.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       819,2021/03/24 16:22:31,  0,+  43.2,+  54.6,+  49.2,+  50.6,+ 111.8,+ 106.5,+ 101.2,+ 141.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       820,2021/03/24 16:22:31,500,+  43.2,+  54.9,+  49.2,+  50.7,+ 112.0,+ 106.4,+ 101.2,+ 142.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       821,2021/03/24 16:22:32,  0,+  43.3,+  54.9,+  49.3,+  50.7,+ 112.0,+ 106.2,+ 101.4,+ 142.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       822,2021/03/24 16:22:32,500,+  43.3,+  54.9,+  49.4,+  50.7,+ 112.1,+ 106.1,+ 101.5,+ 142.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       823,2021/03/24 16:22:33,  0,+  43.4,+  54.9,+  49.5,+  51.0,+ 112.2,+ 106.3,+ 101.5,+ 142.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       824,2021/03/24 16:22:33,500,+  43.4,+  55.1,+  49.6,+  51.1,+ 112.4,+ 106.5,+ 101.6,+ 142.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       825,2021/03/24 16:22:34,  0,+  43.5,+  55.1,+  49.6,+  51.0,+ 112.5,+ 106.3,+ 101.6,+ 142.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       826,2021/03/24 16:22:34,500,+  43.4,+  55.1,+  49.6,+  51.0,+ 112.6,+ 106.2,+ 101.6,+ 142.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       827,2021/03/24 16:22:35,  0,+  43.5,+  55.2,+  49.8,+  51.2,+ 112.7,+ 106.3,+ 101.6,+ 142.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       828,2021/03/24 16:22:35,500,+  43.5,+  55.3,+  49.7,+  51.1,+ 112.8,+ 106.3,+ 101.7,+ 142.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       829,2021/03/24 16:22:36,  0,+  43.7,+  55.4,+  49.8,+  51.1,+ 112.8,+ 106.3,+ 101.8,+ 142.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       830,2021/03/24 16:22:36,500,+  43.6,+  55.3,+  49.8,+  51.3,+ 112.8,+ 106.3,+ 101.9,+ 142.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       831,2021/03/24 16:22:37,  0,+  43.6,+  55.5,+  49.9,+  51.3,+ 113.2,+ 106.3,+ 102.0,+ 142.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       832,2021/03/24 16:22:37,500,+  43.6,+  55.4,+  49.9,+  51.4,+ 113.2,+ 106.6,+ 101.9,+ 143.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       833,2021/03/24 16:22:38,  0,+  43.7,+  55.5,+  49.9,+  51.5,+ 113.3,+ 106.5,+ 102.1,+ 143.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       834,2021/03/24 16:22:38,500,+  43.8,+  55.7,+  50.0,+  51.5,+ 113.3,+ 106.5,+ 102.2,+ 142.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       835,2021/03/24 16:22:39,  0,+  43.8,+  55.7,+  50.1,+  51.6,+ 113.5,+ 106.6,+ 102.3,+ 143.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       836,2021/03/24 16:22:39,500,+  43.8,+  55.7,+  50.1,+  51.7,+ 113.6,+ 106.7,+ 102.3,+ 143.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       837,2021/03/24 16:22:40,  0,+  44.0,+  56.0,+  50.3,+  51.7,+ 113.7,+ 106.7,+ 102.3,+ 143.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       838,2021/03/24 16:22:40,500,+  44.0,+  56.0,+  50.3,+  51.8,+ 113.8,+ 106.8,+ 102.4,+ 143.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       839,2021/03/24 16:22:41,  0,+  44.0,+  56.0,+  50.4,+  51.9,+ 113.9,+ 106.8,+ 102.3,+ 143.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       840,2021/03/24 16:22:41,500,+  44.1,+  56.1,+  50.4,+  51.9,+ 114.0,+ 106.9,+ 102.6,+ 143.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       841,2021/03/24 16:22:42,  0,+  44.2,+  56.1,+  50.5,+  52.0,+ 114.0,+ 106.9,+ 102.4,+ 143.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       842,2021/03/24 16:22:42,500,+  44.2,+  56.3,+  50.7,+  52.1,+ 114.1,+ 106.9,+ 102.6,+ 143.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       843,2021/03/24 16:22:43,  0,+  44.2,+  56.2,+  50.6,+  52.2,+ 114.2,+ 106.9,+ 102.6,+ 143.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       844,2021/03/24 16:22:43,500,+  44.1,+  56.3,+  50.7,+  52.1,+ 114.3,+ 107.1,+ 102.7,+ 143.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       845,2021/03/24 16:22:44,  0,+  44.3,+  56.4,+  50.8,+  52.3,+ 114.5,+ 107.2,+ 102.6,+ 143.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       846,2021/03/24 16:22:44,500,+  44.3,+  56.5,+  50.8,+  52.4,+ 114.5,+ 106.9,+ 102.7,+ 143.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       847,2021/03/24 16:22:45,  0,+  44.3,+  56.5,+  50.8,+  52.4,+ 114.6,+ 107.2,+ 102.9,+ 143.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       848,2021/03/24 16:22:45,500,+  44.4,+  56.5,+  51.0,+  52.3,+ 114.7,+ 107.1,+ 102.9,+ 143.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       849,2021/03/24 16:22:46,  0,+  44.4,+  56.7,+  51.0,+  52.4,+ 114.9,+ 107.3,+ 103.0,+ 144.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       850,2021/03/24 16:22:46,500,+  44.4,+  56.7,+  51.0,+  52.5,+ 114.9,+ 107.3,+ 103.0,+ 143.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       851,2021/03/24 16:22:47,  0,+  44.6,+  56.8,+  51.2,+  52.6,+ 115.1,+ 107.3,+ 103.2,+ 144.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       852,2021/03/24 16:22:47,500,+  44.6,+  56.9,+  51.2,+  52.5,+ 115.2,+ 107.5,+ 103.2,+ 144.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       853,2021/03/24 16:22:48,  0,+  44.6,+  57.0,+  51.3,+  52.7,+ 115.3,+ 107.4,+ 103.3,+ 144.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       854,2021/03/24 16:22:48,500,+  44.6,+  56.8,+  51.3,+  52.8,+ 115.2,+ 107.4,+ 103.2,+ 144.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       855,2021/03/24 16:22:49,  0,+  44.6,+  57.0,+  51.3,+  53.0,+ 115.4,+ 107.6,+ 103.4,+ 144.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       856,2021/03/24 16:22:49,500,+  44.7,+  57.1,+  51.4,+  52.9,+ 115.5,+ 107.5,+ 103.3,+ 144.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       857,2021/03/24 16:22:50,  0,+  44.7,+  57.1,+  51.4,+  52.8,+ 115.5,+ 107.8,+ 103.4,+ 144.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       858,2021/03/24 16:22:50,500,+  44.7,+  57.3,+  51.5,+  53.0,+ 115.7,+ 107.7,+ 103.6,+ 144.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
