Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,15507     
Trigger,0         
Start time,2021-04-01,14:48:54
End time,2021-04-01,16:58:07
Trigger time,2021-04-01,14:48:54
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
       165,2021/04/01 14:50:16,  0,+  20.3,+  20.1,-   7.4,+  15.6,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       166,2021/04/01 14:50:16,500,+  20.5,+  20.2,-   7.3,+  15.6,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       167,2021/04/01 14:50:17,  0,+  20.5,+  20.2,-   7.3,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       168,2021/04/01 14:50:17,500,+  20.4,+  20.1,-   7.5,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       169,2021/04/01 14:50:18,  0,+  20.4,+  20.1,-   7.5,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       170,2021/04/01 14:50:18,500,+  20.5,+  20.1,-   7.6,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       171,2021/04/01 14:50:19,  0,+  20.4,+  20.2,-   7.7,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       172,2021/04/01 14:50:19,500,+  20.5,+  20.1,-   7.7,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       173,2021/04/01 14:50:20,  0,+  20.5,+  20.2,-   7.7,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       174,2021/04/01 14:50:20,500,+  20.4,+  20.2,-   7.7,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       175,2021/04/01 14:50:21,  0,+  20.4,+  20.2,-   7.7,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       176,2021/04/01 14:50:21,500,+  20.4,+  20.2,-   7.7,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       177,2021/04/01 14:50:22,  0,+  20.4,+  20.2,-   7.7,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       178,2021/04/01 14:50:22,500,+  20.5,+  20.2,-   7.7,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       179,2021/04/01 14:50:23,  0,+  20.4,+  20.2,-   7.8,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       180,2021/04/01 14:50:23,500,+  20.5,+  20.2,-   7.9,+  15.6,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       181,2021/04/01 14:50:24,  0,+  20.5,+  20.2,-   7.8,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       182,2021/04/01 14:50:24,500,+  20.5,+  20.2,-   7.7,+  15.6,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       183,2021/04/01 14:50:25,  0,+  20.5,+  20.2,-   7.6,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       184,2021/04/01 14:50:25,500,+  20.5,+  20.2,-   7.7,+  15.5,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       185,2021/04/01 14:50:26,  0,+  20.4,+  20.2,-   7.7,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       186,2021/04/01 14:50:26,500,+  20.4,+  20.2,-   7.7,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       187,2021/04/01 14:50:27,  0,+  20.4,+  20.2,-   7.7,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       188,2021/04/01 14:50:27,500,+  20.5,+  20.2,-   7.9,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       189,2021/04/01 14:50:28,  0,+  20.4,+  20.2,-   7.9,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       190,2021/04/01 14:50:28,500,+  20.5,+  20.2,-   8.0,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       191,2021/04/01 14:50:29,  0,+  20.5,+  20.2,-   8.1,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       192,2021/04/01 14:50:29,500,+  20.5,+  20.2,-   8.1,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       193,2021/04/01 14:50:30,  0,+  20.4,+  20.2,-   8.1,+  15.5,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       194,2021/04/01 14:50:30,500,+  20.5,+  20.2,-   8.2,+  15.5,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       195,2021/04/01 14:50:31,  0,+  20.4,+  20.2,-   8.2,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       196,2021/04/01 14:50:31,500,+  20.5,+  20.2,-   8.2,+  15.5,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       197,2021/04/01 14:50:32,  0,+  20.4,+  20.2,-   8.3,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       198,2021/04/01 14:50:32,500,+  20.4,+  20.2,-   8.4,+  15.5,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       199,2021/04/01 14:50:33,  0,+  20.4,+  20.2,-   8.4,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       200,2021/04/01 14:50:33,500,+  20.4,+  20.2,-   8.4,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       201,2021/04/01 14:50:34,  0,+  20.4,+  20.2,-   8.4,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       202,2021/04/01 14:50:34,500,+  20.4,+  20.2,-   8.4,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       203,2021/04/01 14:50:35,  0,+  20.4,+  20.2,-   8.4,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       204,2021/04/01 14:50:35,500,+  20.4,+  20.2,-   8.5,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       205,2021/04/01 14:50:36,  0,+  20.5,+  20.2,-   8.5,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       206,2021/04/01 14:50:36,500,+  20.5,+  20.2,-   8.5,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       207,2021/04/01 14:50:37,  0,+  20.5,+  20.2,-   8.5,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       208,2021/04/01 14:50:37,500,+  20.5,+  20.2,-   8.5,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       209,2021/04/01 14:50:38,  0,+  20.5,+  20.2,-   8.5,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       210,2021/04/01 14:50:38,500,+  20.5,+  20.2,-   8.6,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       211,2021/04/01 14:50:39,  0,+  20.5,+  20.2,-   8.7,+  15.4,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       212,2021/04/01 14:50:39,500,+  20.5,+  20.2,-   8.8,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       213,2021/04/01 14:50:40,  0,+  20.4,+  20.1,-   8.8,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       214,2021/04/01 14:50:40,500,+  20.4,+  20.2,-   8.7,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       215,2021/04/01 14:50:41,  0,+  20.5,+  20.1,-   8.8,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       216,2021/04/01 14:50:41,500,+  20.5,+  20.2,-   8.9,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       217,2021/04/01 14:50:42,  0,+  20.5,+  20.2,-   8.8,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       218,2021/04/01 14:50:42,500,+  20.5,+  20.2,-   8.8,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       219,2021/04/01 14:50:43,  0,+  20.5,+  20.1,-   8.9,+  15.5,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       220,2021/04/01 14:50:43,500,+  20.4,+  20.2,-   8.9,+  15.5,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       221,2021/04/01 14:50:44,  0,+  20.5,+  20.1,-   8.9,+  15.4,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       222,2021/04/01 14:50:44,500,+  20.5,+  20.2,-   9.0,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       223,2021/04/01 14:50:45,  0,+  20.5,+  20.2,-   9.0,+  15.4,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       224,2021/04/01 14:50:45,500,+  20.4,+  20.1,-   9.0,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       225,2021/04/01 14:50:46,  0,+  20.5,+  20.1,-   9.1,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       226,2021/04/01 14:50:46,500,+  20.5,+  20.1,-   9.0,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       227,2021/04/01 14:50:47,  0,+  20.4,+  20.1,-   9.0,+  15.4,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       228,2021/04/01 14:50:47,500,+  20.4,+  20.1,-   8.9,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       229,2021/04/01 14:50:48,  0,+  20.3,+  20.1,-   8.9,+  15.3,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       230,2021/04/01 14:50:48,500,+  20.3,+  20.1,-   8.9,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       231,2021/04/01 14:50:49,  0,+  20.4,+  20.0,-   8.8,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       232,2021/04/01 14:50:49,500,+  20.3,+  20.0,-   8.7,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       233,2021/04/01 14:50:50,  0,+  20.4,+  20.0,-   8.8,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       234,2021/04/01 14:50:50,500,+  20.4,+  20.0,-   8.9,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       235,2021/04/01 14:50:51,  0,+  20.4,+  20.0,-   8.9,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       236,2021/04/01 14:50:51,500,+  20.4,+  20.0,-   9.0,+  15.5,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       237,2021/04/01 14:50:52,  0,+  20.4,+  20.1,-   9.0,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       238,2021/04/01 14:50:52,500,+  20.4,+  20.0,-   9.1,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       239,2021/04/01 14:50:53,  0,+  20.4,+  20.0,-   9.1,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       240,2021/04/01 14:50:53,500,+  20.4,+  20.0,-   9.3,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       241,2021/04/01 14:50:54,  0,+  20.3,+  20.0,-   9.3,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       242,2021/04/01 14:50:54,500,+  20.4,+  20.0,-   9.3,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       243,2021/04/01 14:50:55,  0,+  20.4,+  20.0,-   9.3,+  15.4,+  19.8,+  18.0,+  18.8,LLLLLLLLLL,LLLL
       244,2021/04/01 14:50:55,500,+  20.4,+  20.0,-   9.4,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       245,2021/04/01 14:50:56,  0,+  20.4,+  20.1,-   9.5,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       246,2021/04/01 14:50:56,500,+  20.4,+  20.0,-   9.4,+  15.5,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       247,2021/04/01 14:50:57,  0,+  20.3,+  20.0,-   9.5,+  15.5,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       248,2021/04/01 14:50:57,500,+  20.3,+  20.0,-   9.5,+  15.5,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       249,2021/04/01 14:50:58,  0,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       250,2021/04/01 14:50:58,500,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       251,2021/04/01 14:50:59,  0,+  20.4,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       252,2021/04/01 14:50:59,500,+  20.4,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       253,2021/04/01 14:51:00,  0,+  20.3,+  20.0,-   9.6,+  15.4,+  19.4,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       254,2021/04/01 14:51:00,500,+  20.4,+  20.0,-   9.6,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       255,2021/04/01 14:51:01,  0,+  20.3,+  20.0,-   9.6,+  15.4,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       256,2021/04/01 14:51:01,500,+  20.4,+  20.0,-   9.6,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       257,2021/04/01 14:51:02,  0,+  20.3,+  20.0,-   9.6,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       258,2021/04/01 14:51:02,500,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       259,2021/04/01 14:51:03,  0,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       260,2021/04/01 14:51:03,500,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       261,2021/04/01 14:51:04,  0,+  20.3,+  20.0,-   9.5,+  15.5,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       262,2021/04/01 14:51:04,500,+  20.3,+  20.0,-   9.6,+  15.4,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       263,2021/04/01 14:51:05,  0,+  20.3,+  20.0,-   9.6,+  15.4,+  19.5,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       264,2021/04/01 14:51:05,500,+  20.3,+  20.0,-   9.7,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       265,2021/04/01 14:51:06,  0,+  20.3,+  20.0,-   9.7,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       266,2021/04/01 14:51:06,500,+  20.3,+  20.0,-   9.9,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       267,2021/04/01 14:51:07,  0,+  20.3,+  20.0,-   9.9,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       268,2021/04/01 14:51:07,500,+  20.4,+  20.1,-  10.0,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       269,2021/04/01 14:51:08,  0,+  20.3,+  20.0,-  10.0,+  15.5,+  19.7,+  17.9,+  18.5,LLLLLLLLLL,LLLL
       270,2021/04/01 14:51:08,500,+  20.3,+  20.1,-  10.0,+  15.5,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       271,2021/04/01 14:51:09,  0,+  20.3,+  20.1,-  10.0,+  15.5,+  19.7,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       272,2021/04/01 14:51:09,500,+  20.3,+  20.1,-  10.0,+  15.5,+  19.7,+  17.9,+  18.5,LLLLLLLLLL,LLLL
       273,2021/04/01 14:51:10,  0,+  20.3,+  20.0,-   9.9,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       274,2021/04/01 14:51:10,500,+  20.3,+  20.1,-   9.9,+  15.4,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       275,2021/04/01 14:51:11,  0,+  20.3,+  20.1,-  10.0,+  15.5,+  19.7,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       276,2021/04/01 14:51:11,500,+  20.3,+  20.1,-  10.1,+  15.4,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       277,2021/04/01 14:51:12,  0,+  20.3,+  20.0,-  10.1,+  15.4,+  19.7,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       278,2021/04/01 14:51:12,500,+  20.3,+  20.1,-  10.2,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       279,2021/04/01 14:51:13,  0,+  20.4,+  20.1,-  10.2,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       280,2021/04/01 14:51:13,500,+  20.4,+  20.1,-  10.3,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       281,2021/04/01 14:51:14,  0,+  20.3,+  20.1,-  10.3,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       282,2021/04/01 14:51:14,500,+  20.4,+  20.1,-  10.4,+  15.4,+  19.7,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       283,2021/04/01 14:51:15,  0,+  20.3,+  20.0,-  10.4,+  15.4,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       284,2021/04/01 14:51:15,500,+  20.3,+  20.1,-  10.4,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       285,2021/04/01 14:51:16,  0,+  20.3,+  20.1,-  10.4,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       286,2021/04/01 14:51:16,500,+  20.3,+  20.1,-  10.5,+  15.4,+  19.7,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       287,2021/04/01 14:51:17,  0,+  20.3,+  20.1,-  10.6,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       288,2021/04/01 14:51:17,500,+  20.3,+  20.1,-  10.7,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       289,2021/04/01 14:51:18,  0,+  20.3,+  20.1,-  10.8,+  15.4,+  19.7,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       290,2021/04/01 14:51:18,500,+  20.4,+  20.1,-  10.8,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       291,2021/04/01 14:51:19,  0,+  20.3,+  20.1,-  10.8,+  15.3,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       292,2021/04/01 14:51:19,500,+  20.3,+  20.1,-  10.8,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       293,2021/04/01 14:51:20,  0,+  20.4,+  20.1,-  11.0,+  15.3,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       294,2021/04/01 14:51:20,500,+  20.3,+  20.1,-  11.0,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       295,2021/04/01 14:51:21,  0,+  20.3,+  20.1,-  11.0,+  15.4,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       296,2021/04/01 14:51:21,500,+  20.3,+  20.1,-  11.0,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       297,2021/04/01 14:51:22,  0,+  20.4,+  20.1,-  11.0,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       298,2021/04/01 14:51:22,500,+  20.4,+  20.1,-  11.0,+  15.4,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       299,2021/04/01 14:51:23,  0,+  20.4,+  20.1,-  11.0,+  15.3,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       300,2021/04/01 14:51:23,500,+  20.3,+  20.1,-  10.9,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       301,2021/04/01 14:51:24,  0,+  20.3,+  20.1,-  10.8,+  15.4,+  19.8,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       302,2021/04/01 14:51:24,500,+  20.3,+  20.1,-  10.9,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       303,2021/04/01 14:51:25,  0,+  20.3,+  20.1,-  10.9,+  15.4,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       304,2021/04/01 14:51:25,500,+  20.4,+  20.1,-  11.0,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       305,2021/04/01 14:51:26,  0,+  20.3,+  20.1,-  11.0,+  15.3,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       306,2021/04/01 14:51:26,500,+  20.4,+  20.1,-  11.1,+  15.3,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       307,2021/04/01 14:51:27,  0,+  20.4,+  20.2,-  11.1,+  15.2,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       308,2021/04/01 14:51:27,500,+  20.5,+  20.1,-  11.1,+  15.3,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       309,2021/04/01 14:51:28,  0,+  20.4,+  20.2,-  11.2,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       310,2021/04/01 14:51:28,500,+  20.5,+  20.1,-  11.3,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       311,2021/04/01 14:51:29,  0,+  20.4,+  20.1,-  11.3,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       312,2021/04/01 14:51:29,500,+  20.4,+  20.1,-  11.3,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       313,2021/04/01 14:51:30,  0,+  20.4,+  20.1,-  11.4,+  15.3,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       314,2021/04/01 14:51:30,500,+  20.4,+  20.1,-  11.3,+  15.4,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
       315,2021/04/01 14:51:31,  0,+  20.4,+  20.1,-  11.5,+  15.3,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       316,2021/04/01 14:51:31,500,+  20.5,+  20.1,-  11.5,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       317,2021/04/01 14:51:32,  0,+  20.4,+  20.1,-  11.5,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       318,2021/04/01 14:51:32,500,+  20.5,+  20.1,-  11.5,+  15.4,+  19.8,+  17.9,+  18.7,LLLLLLLLLL,LLLL
       319,2021/04/01 14:51:33,  0,+  20.4,+  20.1,-  11.5,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       320,2021/04/01 14:51:33,500,+  20.5,+  20.1,-  11.5,+  15.5,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       321,2021/04/01 14:51:34,  0,+  20.4,+  20.2,-  11.5,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       322,2021/04/01 14:51:34,500,+  20.5,+  20.1,-  11.6,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       323,2021/04/01 14:51:35,  0,+  20.4,+  20.2,-  11.6,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       324,2021/04/01 14:51:35,500,+  20.5,+  20.2,-  11.6,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       325,2021/04/01 14:51:36,  0,+  20.3,+  20.1,-  11.7,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       326,2021/04/01 14:51:36,500,+  20.5,+  20.1,-  11.7,+  15.4,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       327,2021/04/01 14:51:37,  0,+  20.4,+  20.1,-  11.7,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       328,2021/04/01 14:51:37,500,+  20.5,+  20.1,-  11.7,+  15.4,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       329,2021/04/01 14:51:38,  0,+  20.4,+  20.1,-  11.7,+  15.4,+  19.8,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       330,2021/04/01 14:51:38,500,+  20.5,+  20.1,-  11.8,+  15.4,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       331,2021/04/01 14:51:39,  0,+  20.3,+  20.1,-  11.9,+  15.4,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       332,2021/04/01 14:51:39,500,+  20.4,+  20.1,-  11.9,+  15.3,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       333,2021/04/01 14:51:40,  0,+  20.3,+  20.1,-  11.9,+  15.3,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       334,2021/04/01 14:51:40,500,+  20.4,+  20.1,-  11.9,+  15.3,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       335,2021/04/01 14:51:41,  0,+  20.3,+  20.1,-  12.0,+  15.3,+  19.9,+  18.0,+  18.6,LLLLLLLLLL,LLLL
       336,2021/04/01 14:51:41,500,+  20.4,+  20.1,-  12.1,+  15.3,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       337,2021/04/01 14:51:42,  0,+  20.3,+  20.1,-  12.1,+  15.3,+  19.9,+  18.0,+  18.7,LLLLLLLLLL,LLLL
       338,2021/04/01 14:51:42,500,+  20.3,+  20.1,-  12.2,+  15.2,+  19.8,+  17.9,+  18.6,LLLLLLLLLL,LLLL
